block_number,timestamp_unix,timestamp_utc,base_fee_per_gas_wei,gas_used,gas_limit,gas_used_ratio
598181,1732354823,2024-11-23T09:40:23+00:00,8847185,41822685,240250000,0.17407985431841833
598203,1732355183,2024-11-23T09:46:23+00:00,8847185,18470769,240250000,0.07688145265348595
598225,1732355507,2024-11-23T09:51:47+00:00,8847185,46019636,240250000,0.19154895317377732
598247,1732355855,2024-11-23T09:57:35+00:00,8847185,45005452,240250000,0.18732758376690947
598269,1732356227,2024-11-23T10:03:47+00:00,26208139,33257340,240250000,0.13842805411030176
598291,1732356635,2024-11-23T10:10:35+00:00,8847185,64440128,240250000,0.26822113631633715
598313,1732357031,2024-11-23T10:17:11+00:00,8847185,47544280,240250000,0.19789502601456815
598335,1732357391,2024-11-23T10:23:11+00:00,8847185,44103960,240250000,0.18357527575442248
598357,1732357703,2024-11-23T10:28:23+00:00,8847185,44679817,240250000,0.18597218314255984
598379,1732358075,2024-11-23T10:34:35+00:00,8847185,46110678,240250000,0.19192790010405827
598401,1732358435,2024-11-23T10:40:35+00:00,14980535,47641390,240250000,0.19829922996878252
598423,1732358747,2024-11-23T10:45:47+00:00,24557012,951535,240250000,0.00396060353798127
598445,1732359179,2024-11-23T10:52:59+00:00,8847185,43680294,240250000,0.1818118376690947
598467,1732359563,2024-11-23T10:59:23+00:00,8847185,34921870,240250000,0.14535637877211238
598489,1732360067,2024-11-23T11:07:47+00:00,8847185,41105909,240250000,0.171096395421436
598511,1732360463,2024-11-23T11:14:23+00:00,11172048,37226636,240250000,0.15494957752341312
598533,1732360871,2024-11-23T11:21:11+00:00,8847185,45543602,240250000,0.18956754214360041
598555,1732361243,2024-11-23T11:27:23+00:00,8847185,47156901,240250000,0.19628262643080124
598577,1732361567,2024-11-23T11:32:47+00:00,39576585,2538529,240250000,0.010566197710718003
598599,1732361915,2024-11-23T11:38:35+00:00,8847185,44177123,240250000,0.18387980437044746
598621,1732362287,2024-11-23T11:44:47+00:00,8847185,44689933,240250000,0.18601428928199792
598643,1732362575,2024-11-23T11:49:35+00:00,8847185,50214390,240250000,0.20900890738813735
598665,1732362971,2024-11-23T11:56:11+00:00,23880052,37133473,240250000,0.15456180228928199
598687,1732363343,2024-11-23T12:02:23+00:00,8847185,178128,240250000,0.0007414276795005203
598709,1732363667,2024-11-23T12:07:47+00:00,8847185,44670553,240250000,0.18593362330905308
598731,1732363979,2024-11-23T12:12:59+00:00,8847185,59335976,240250000,0.24697596670135274
598753,1732364255,2024-11-23T12:17:35+00:00,8847185,50714906,240250000,0.211092220603538
598775,1732364651,2024-11-23T12:24:11+00:00,8847185,43558327,240250000,0.18130417065556712
598797,1732365023,2024-11-23T12:30:23+00:00,8847185,43950901,240250000,0.18293819354838708
598819,1732365395,2024-11-23T12:36:35+00:00,31389348,119313,240250000,0.0004966201873048907
598841,1732365791,2024-11-23T12:43:11+00:00,8847185,54029118,240250000,0.22488706763787722
598863,1732366223,2024-11-23T12:50:23+00:00,8847185,45345853,240250000,0.18874444536940688
598885,1732366691,2024-11-23T12:58:11+00:00,8847185,24144389,240250000,0.1004969365244537
598907,1732367123,2024-11-23T13:05:23+00:00,8847185,42612905,240250000,0.17736901144640999
598929,1732367507,2024-11-23T13:11:47+00:00,8847185,43776722,240250000,0.18221320291363163
598951,1732367891,2024-11-23T13:18:11+00:00,24360528,20854715,240250000,0.08680422476586888
598973,1732368359,2024-11-23T13:25:59+00:00,8847185,43256253,240250000,0.18004683870967741
598995,1732368839,2024-11-23T13:33:59+00:00,32768772,119313,240250000,0.0004966201873048907
599017,1732369235,2024-11-23T13:40:35+00:00,26843481,119301,240250000,0.0004965702393340271
599039,1732369631,2024-11-23T13:47:11+00:00,31638773,119313,240250000,0.0004966201873048907
599061,1732370315,2024-11-23T13:58:35+00:00,8847185,49262505,240250000,0.20504684703433923
599083,1732370915,2024-11-23T14:08:35+00:00,28484073,119301,240250000,0.0004965702393340271
599105,1732371563,2024-11-23T14:19:23+00:00,8847185,54405979,240250000,0.2264556878251821
599127,1732372391,2024-11-23T14:33:11+00:00,11383642,46637600,240250000,0.19412112382934443
599149,1732373063,2024-11-23T14:44:23+00:00,8847185,48855502,240250000,0.20335276586888656
599171,1732373795,2024-11-23T14:56:35+00:00,33883257,119313,240250000,0.0004966201873048907
599193,1732374527,2024-11-23T15:08:47+00:00,8847185,45289266,240250000,0.18850891155046826
599215,1732375151,2024-11-23T15:19:11+00:00,33910919,23549448,240250000,0.09802059521331946
599237,1732375667,2024-11-23T15:27:47+00:00,8847185,50628011,240250000,0.21073053485952134
599259,1732376507,2024-11-23T15:41:47+00:00,8847185,52426113,240250000,0.2182148303850156
599281,1732377287,2024-11-23T15:54:47+00:00,8847185,49893682,240250000,0.20767401456815818
599303,1732378211,2024-11-23T16:10:11+00:00,8847185,46527376,240250000,0.1936623350676379
599325,1732378943,2024-11-23T16:22:23+00:00,8847185,58757245,240250000,0.24456709677419355
599347,1732380107,2024-11-23T16:41:47+00:00,8847185,62463057,240250000,0.259991912591051
599369,1732380731,2024-11-23T16:52:11+00:00,8847185,54227985,240250000,0.2257148178980229
599391,1732381679,2024-11-23T17:07:59+00:00,8847185,43349404,240250000,0.18043456399583768
599413,1732382675,2024-11-23T17:24:35+00:00,8847185,47954752,240250000,0.19960354630593133
599435,1732383443,2024-11-23T17:37:23+00:00,8847185,15226984,240250000,0.06337974609781477
599457,1732383983,2024-11-23T17:46:23+00:00,8847185,41056697,240250000,0.17089155879292403
599479,1732384463,2024-11-23T17:54:23+00:00,11231392,46995460,240250000,0.1956106555671176
599501,1732385039,2024-11-23T18:03:59+00:00,8847185,51530521,240250000,0.21448708012486992
599523,1732385507,2024-11-23T18:11:47+00:00,29661984,3258960,240250000,0.013564869927159209
599545,1732386083,2024-11-23T18:21:23+00:00,8847185,50304767,240250000,0.20938508636836628
599567,1732387055,2024-11-23T18:37:35+00:00,8847185,48788161,240250000,0.2030724703433923
599589,1732387739,2024-11-23T18:48:59+00:00,8847185,51972474,240250000,0.21632663475546307
599611,1732388219,2024-11-23T18:56:59+00:00,26998065,119313,240250000,0.0004966201873048907
599633,1732388615,2024-11-23T19:03:35+00:00,8847185,47388013,240250000,0.19724459105098854
599655,1732389071,2024-11-23T19:11:11+00:00,29173070,9495300,240250000,0.03952258064516129
599677,1732389371,2024-11-23T19:16:11+00:00,8847185,39824496,240250000,0.1657627304890739
599699,1732389743,2024-11-23T19:22:23+00:00,8847185,46724081,240250000,0.19448108636836628
599721,1732390067,2024-11-23T19:27:47+00:00,8847185,48765292,240250000,0.20297728199791884
599743,1732390799,2024-11-23T19:39:59+00:00,8847185,54494018,240250000,0.22682213527575443
599765,1732391699,2024-11-23T19:54:59+00:00,8847185,54078448,240250000,0.225092395421436
599787,1732392611,2024-11-23T20:10:11+00:00,8847185,52624637,240250000,0.21904115296566076
599809,1732393607,2024-11-23T20:26:47+00:00,8847185,45001904,240250000,0.18731281581685744
599831,1732394483,2024-11-23T20:41:23+00:00,8847185,50038288,240250000,0.208275912591051
599853,1732395071,2024-11-23T20:51:11+00:00,8847185,15618866,240250000,0.06501088865764829
599875,1732395623,2024-11-23T21:00:23+00:00,12556550,2218890,240250000,0.009235754422476587
599897,1732396559,2024-11-23T21:15:59+00:00,8847185,48800482,240250000,0.2031237544224766
599919,1732397171,2024-11-23T21:26:11+00:00,8847185,20039257,240250000,0.08341001873048907
599941,1732397615,2024-11-23T21:33:35+00:00,8847185,45161142,240250000,0.1879756170655567
599963,1732398167,2024-11-23T21:42:47+00:00,8847185,34174714,240250000,0.14224646826222684
599985,1732398683,2024-11-23T21:51:23+00:00,8847185,30222855,240250000,0.12579752341311135
600007,1732399331,2024-11-23T22:02:11+00:00,8847185,35232854,240250000,0.14665079708636836
600029,1732400087,2024-11-23T22:14:47+00:00,8847185,43823602,240250000,0.18240833298647244
600051,1732400591,2024-11-23T22:23:11+00:00,8847185,10084353,240250000,0.04197441415192508
600073,1732401275,2024-11-23T22:34:35+00:00,8847185,8538651,240250000,0.035540690946930284
600095,1732402043,2024-11-23T22:47:23+00:00,8847185,17954194,240250000,0.07473129656607701
600117,1732402691,2024-11-23T22:58:11+00:00,16778591,6857163,240250000,0.02854178147762747
600139,1732403363,2024-11-23T23:09:23+00:00,20905210,119301,240250000,0.0004965702393340271
600161,1732404023,2024-11-23T23:20:23+00:00,8847185,39501976,240250000,0.16442029552549428
600183,1732404695,2024-11-23T23:31:35+00:00,8847185,9609976,240250000,0.039999900104058274
600205,1732405439,2024-11-23T23:43:59+00:00,8847185,5143254,240250000,0.021407925078043705
600227,1732406147,2024-11-23T23:55:47+00:00,8847185,9107854,240250000,0.03790990218522373
600249,1732406975,2024-11-24T00:09:35+00:00,8847185,35918057,240250000,0.14950283870967743
600271,1732407575,2024-11-24T00:19:35+00:00,8847185,46274600,240250000,0.192610197710718
600293,1732407935,2024-11-24T00:25:35+00:00,8847185,19295465,240250000,0.08031411030176899
600315,1732408391,2024-11-24T00:33:11+00:00,32587114,119313,240250000,0.0004966201873048907
600337,1732408859,2024-11-24T00:40:59+00:00,8847185,35324465,240250000,0.14703211238293445
600359,1732409219,2024-11-24T00:46:59+00:00,8847185,36953763,240250000,0.15381378980228927
600381,1732409603,2024-11-24T00:53:23+00:00,8847185,47553436,240250000,0.19793313631633716
600403,1732409975,2024-11-24T00:59:35+00:00,8847185,46050236,240250000,0.19167632049947972
600425,1732410347,2024-11-24T01:05:47+00:00,8847185,52796282,240250000,0.21975559625390217
600447,1732410779,2024-11-24T01:12:59+00:00,25965880,24514533,240250000,0.10203759833506763
600469,1732411115,2024-11-24T01:18:35+00:00,8847185,34387840,240250000,0.1431335691987513
600491,1732411463,2024-11-24T01:24:23+00:00,8847185,55245448,240250000,0.22994983558792925
600513,1732411799,2024-11-24T01:29:59+00:00,8847185,25795761,240250000,0.10737049323621228
600535,1732412159,2024-11-24T01:35:59+00:00,8847185,434329,240250000,0.0018078210197710718
600557,1732412447,2024-11-24T01:40:47+00:00,8847185,45200538,240250000,0.1881395962539022
600579,1732412855,2024-11-24T01:47:35+00:00,8847185,45933697,240250000,0.19119124661810613
600601,1732413287,2024-11-24T01:54:47+00:00,8847185,42596046,240250000,0.17729883870967741
600623,1732413563,2024-11-24T01:59:23+00:00,28721213,615390,240250000,0.0025614568158168574
600645,1732414055,2024-11-24T02:07:35+00:00,8847185,47567894,240250000,0.19799331529656608
600667,1732414463,2024-11-24T02:14:23+00:00,8847185,37860379,240250000,0.15758742559833508
600689,1732414835,2024-11-24T02:20:35+00:00,31093701,11176815,240250000,0.04652160249739854
600711,1732415243,2024-11-24T02:27:23+00:00,8847185,42080198,240250000,0.17515170863683663
600733,1732415627,2024-11-24T02:33:47+00:00,8847185,44297100,240250000,0.18437918834547345
600755,1732415975,2024-11-24T02:39:35+00:00,8847185,16928091,240250000,0.0704603163371488
600777,1732416347,2024-11-24T02:45:47+00:00,8847185,41349361,240250000,0.1721097232049948
600799,1732416695,2024-11-24T02:51:35+00:00,8847185,46547171,240250000,0.19374472840790843
600821,1732417019,2024-11-24T02:56:59+00:00,8847185,44372641,240250000,0.18469361498439127
600843,1732417343,2024-11-24T03:02:23+00:00,8847185,44681855,240250000,0.18598066597294485
600865,1732417703,2024-11-24T03:08:23+00:00,8847185,6245452,240250000,0.02599563787721124
600887,1732418135,2024-11-24T03:15:35+00:00,8847185,44244254,240250000,0.1841592258064516
600909,1732418495,2024-11-24T03:21:35+00:00,8847185,43337066,240250000,0.180383209157128
600931,1732418855,2024-11-24T03:27:35+00:00,8847185,40686215,240250000,0.1693494901144641
600953,1732419203,2024-11-24T03:33:23+00:00,8847185,29746093,240250000,0.12381308220603537
600975,1732419647,2024-11-24T03:40:47+00:00,8847185,42296222,240250000,0.17605087200832467
600997,1732419899,2024-11-24T03:44:59+00:00,8847185,44307399,240250000,0.18442205619146723
601019,1732420235,2024-11-24T03:50:35+00:00,8847185,42115345,240250000,0.17529800208116544
601041,1732420571,2024-11-24T03:56:11+00:00,8847185,17671332,240250000,0.07355393132154006
601063,1732420991,2024-11-24T04:03:11+00:00,26623761,9010979,240250000,0.037506676378772114
601085,1732421399,2024-11-24T04:09:59+00:00,8847185,44264563,240250000,0.1842437585848075
601107,1732421831,2024-11-24T04:17:11+00:00,8847185,47201692,240250000,0.19646906139438086
601129,1732422251,2024-11-24T04:24:11+00:00,8847185,44511991,240250000,0.18527363579604578
601151,1732422707,2024-11-24T04:31:47+00:00,27671174,19085804,240250000,0.07944143184183143
601173,1732423127,2024-11-24T04:38:47+00:00,8847185,11152649,240250000,0.046421015608740894
601195,1732423595,2024-11-24T04:46:35+00:00,8847185,52722464,240250000,0.21944834131113425
601217,1732423979,2024-11-24T04:52:59+00:00,8847185,49717001,240250000,0.20693860978147763
601239,1732424267,2024-11-24T04:57:47+00:00,8847185,42585510,240250000,0.1772549843912591
601261,1732424579,2024-11-24T05:02:59+00:00,8847185,45750639,240250000,0.19042929864724245
601283,1732424843,2024-11-24T05:07:23+00:00,8847185,24432432,240250000,0.10169586680541103
601305,1732425215,2024-11-24T05:13:35+00:00,8847185,44036918,240250000,0.18329622476586888
601327,1732425599,2024-11-24T05:19:59+00:00,28923930,13050719,240250000,0.054321411030176896
601349,1732425983,2024-11-24T05:26:23+00:00,8847185,48245536,240250000,0.2008138855359001
601371,1732426343,2024-11-24T05:32:23+00:00,8847185,10144062,240250000,0.04222294276795005
601393,1732426763,2024-11-24T05:39:23+00:00,8847185,47341569,240250000,0.19705127575442247
601415,1732427147,2024-11-24T05:45:47+00:00,8847185,21988960,240250000,0.09152532778355879
601437,1732427567,2024-11-24T05:52:47+00:00,8847185,49096413,240250000,0.20435551716961498
601459,1732427987,2024-11-24T05:59:47+00:00,8847185,49611155,240250000,0.2064980437044745
601481,1732428299,2024-11-24T06:04:59+00:00,8847185,47274121,240250000,0.19677053485952134
601503,1732428635,2024-11-24T06:10:35+00:00,25484498,2932877,240250000,0.012207604578563996
601525,1732429067,2024-11-24T06:17:47+00:00,8847185,42680984,240250000,0.17765237877211237
601547,1732429715,2024-11-24T06:28:35+00:00,8847185,402871,240250000,0.001676882414151925
601569,1732430267,2024-11-24T06:37:47+00:00,32106896,13702906,240250000,0.057036029136316335
601591,1732430771,2024-11-24T06:46:11+00:00,8847185,51834803,240250000,0.21575360249739856
601613,1732431227,2024-11-24T06:53:47+00:00,8847185,1497431,240250000,0.006232803329864724
601635,1732431707,2024-11-24T07:01:47+00:00,8847185,49284475,240250000,0.20513829344432882
601657,1732432115,2024-11-24T07:08:35+00:00,8847185,52327330,240250000,0.21780366285119668
601679,1732432511,2024-11-24T07:15:11+00:00,8847185,46949194,240250000,0.19541808116545265
601701,1732432847,2024-11-24T07:20:47+00:00,8847185,53409352,240250000,0.22230739646201872
601723,1732433147,2024-11-24T07:25:47+00:00,8847185,65138475,240250000,0.2711278876170656
601745,1732433471,2024-11-24T07:31:11+00:00,8847185,56025681,240250000,0.23319742351716963
601767,1732433807,2024-11-24T07:36:47+00:00,8847185,178128,240250000,0.0007414276795005203
601789,1732434179,2024-11-24T07:42:59+00:00,8847185,55594127,240250000,0.23140115296566077
601811,1732434539,2024-11-24T07:48:59+00:00,8847185,47609218,240250000,0.19816531945889698
601833,1732434851,2024-11-24T07:54:11+00:00,8847185,53295587,240250000,0.2218338688865765
601855,1732435211,2024-11-24T08:00:11+00:00,8847185,44203486,240250000,0.18398953590010406
601877,1732435499,2024-11-24T08:04:59+00:00,8847185,51776351,240250000,0.21551030593132153
601899,1732435883,2024-11-24T08:11:23+00:00,31737050,119313,240250000,0.0004966201873048907
601921,1732436279,2024-11-24T08:17:59+00:00,8847185,44823098,240250000,0.18656856607700312
601943,1732436711,2024-11-24T08:25:11+00:00,9240728,42352482,240250000,0.17628504474505724
601965,1732436975,2024-11-24T08:29:35+00:00,8847185,54280535,240250000,0.22593354838709678
601987,1732437335,2024-11-24T08:35:35+00:00,8847185,43346763,240250000,0.18042357127991676
602009,1732437599,2024-11-24T08:39:59+00:00,8847185,56863062,240250000,0.23668288033298648
602031,1732437995,2024-11-24T08:46:35+00:00,11639740,36471534,240250000,0.151806593132154
602053,1732438367,2024-11-24T08:52:47+00:00,8847185,11783311,240250000,0.0490460395421436
602075,1732438691,2024-11-24T08:58:11+00:00,8847185,22140097,240250000,0.09215440998959418
602097,1732439075,2024-11-24T09:04:35+00:00,40285881,3525237,240250000,0.014673202913631634
602119,1732439507,2024-11-24T09:11:47+00:00,8847185,59198920,240250000,0.246405494276795
602141,1732439939,2024-11-24T09:18:59+00:00,17386300,43905144,240250000,0.18274773777315298
602163,1732440167,2024-11-24T09:22:47+00:00,8847185,47646845,240250000,0.19832193548387098
602185,1732440479,2024-11-24T09:27:59+00:00,8847185,43294849,240250000,0.18020748803329864
602207,1732440803,2024-11-24T09:33:23+00:00,8847185,740896,240250000,0.0030838543184183143
602229,1732441259,2024-11-24T09:40:59+00:00,8847185,5431230,240250000,0.022606576482830387
602251,1732441679,2024-11-24T09:47:59+00:00,8847185,14522916,240250000,0.060449182101977104
602273,1732442171,2024-11-24T09:56:11+00:00,8847185,50080180,240250000,0.20845028095733611
602295,1732442543,2024-11-24T10:02:23+00:00,8847185,39621763,240250000,0.16491888865764828
602317,1732442939,2024-11-24T10:08:59+00:00,8847185,42132210,240250000,0.17536819979188345
602339,1732443323,2024-11-24T10:15:23+00:00,8847185,57296014,240250000,0.23848496982310094
602361,1732443611,2024-11-24T10:20:11+00:00,8847185,55617019,240250000,0.23149643704474507
602383,1732443887,2024-11-24T10:24:47+00:00,8847185,60691038,240250000,0.25261618314255985
602405,1732444199,2024-11-24T10:29:59+00:00,8847185,56385137,240250000,0.23469359833506764
602427,1732444487,2024-11-24T10:34:47+00:00,8847185,46089735,240250000,0.19184072840790842
602449,1732444811,2024-11-24T10:40:11+00:00,8847185,19025308,240250000,0.07918962747138397
602471,1732445279,2024-11-24T10:47:59+00:00,8847185,49544369,240250000,0.20622005827263268
602493,1732445759,2024-11-24T10:55:59+00:00,8847185,53606110,240250000,0.22312636836628513
602515,1732446215,2024-11-24T11:03:35+00:00,27660780,10401245,240250000,0.04329342351716962
602537,1732446839,2024-11-24T11:13:59+00:00,8847185,45505763,240250000,0.1894100437044745
602559,1732447415,2024-11-24T11:23:35+00:00,8847185,51075060,240250000,0.2125913007284079
602581,1732447883,2024-11-24T11:31:23+00:00,28668671,119313,240250000,0.0004966201873048907
602603,1732448339,2024-11-24T11:38:59+00:00,9007692,8395754,240250000,0.03494590634755463
602625,1732448855,2024-11-24T11:47:35+00:00,8847185,45552700,240250000,0.1896054110301769
602647,1732449395,2024-11-24T11:56:35+00:00,8847185,61978458,240250000,0.25797485119667013
602669,1732450019,2024-11-24T12:06:59+00:00,8847185,54894497,240250000,0.22848906139438085
602691,1732450463,2024-11-24T12:14:23+00:00,40901883,3817010,240250000,0.015887658688865765
602713,1732450907,2024-11-24T12:21:47+00:00,8847185,56643065,240250000,0.23576718002081165
602735,1732451459,2024-11-24T12:30:59+00:00,35469138,119313,240250000,0.0004966201873048907
602757,1732452311,2024-11-24T12:45:11+00:00,8847185,54305650,240250000,0.22603808532778355
602779,1732453235,2024-11-24T13:00:35+00:00,8847185,43843105,240250000,0.18248951092611862
602801,1732454207,2024-11-24T13:16:47+00:00,8847185,40652460,240250000,0.16920899063475547
602823,1732454879,2024-11-24T13:27:59+00:00,39569867,119301,240250000,0.0004965702393340271
602845,1732455539,2024-11-24T13:38:59+00:00,16879807,47310554,240250000,0.1969221810613944
602867,1732456115,2024-11-24T13:48:35+00:00,8847185,56585133,240250000,0.23552604786680542
602889,1732456559,2024-11-24T13:55:59+00:00,35865392,976824,240250000,0.004065864724245577
602911,1732457051,2024-11-24T14:04:11+00:00,8847185,57667997,240250000,0.24003328616024974
602933,1732457567,2024-11-24T14:12:47+00:00,8847185,265692,240250000,0.00110589802289282
602955,1732458359,2024-11-24T14:25:59+00:00,8847185,178128,240250000,0.0007414276795005203
602977,1732459163,2024-11-24T14:39:23+00:00,8847185,48145442,240250000,0.2003972611862643
602999,1732459787,2024-11-24T14:49:47+00:00,8847185,61343503,240250000,0.2553319583766909
603021,1732460387,2024-11-24T14:59:47+00:00,8847185,52017291,240250000,0.2165131779396462
603043,1732461083,2024-11-24T15:11:23+00:00,8847185,49695941,240250000,0.20685095109261187
603065,1732461731,2024-11-24T15:22:11+00:00,8847185,55463082,240250000,0.2308557003121748
603087,1732462463,2024-11-24T15:34:23+00:00,8847185,55230668,240250000,0.2298883163371488
603109,1732463159,2024-11-24T15:45:59+00:00,8847185,59765910,240250000,0.248765494276795
603131,1732463603,2024-11-24T15:53:23+00:00,8847185,4560702,240250000,0.018983150884495318
603153,1732464479,2024-11-24T16:07:59+00:00,8847185,47160999,240250000,0.1962996836628512
603175,1732465199,2024-11-24T16:19:59+00:00,8847185,52065640,240250000,0.2167144224765869
603197,1732465739,2024-11-24T16:28:59+00:00,49330778,1937421,240250000,0.008064187304890738
603219,1732466651,2024-11-24T16:44:11+00:00,8847185,46332569,240250000,0.19285148387096773
603241,1732467539,2024-11-24T16:58:59+00:00,8847185,43655362,240250000,0.18170806243496357
603263,1732468547,2024-11-24T17:15:47+00:00,8847185,43976685,240250000,0.18304551508844955
603285,1732469363,2024-11-24T17:29:23+00:00,8847185,40709109,240250000,0.16944478251821019
603307,1732470383,2024-11-24T17:46:23+00:00,8847185,21353447,240250000,0.08888011238293445
603329,1732471403,2024-11-24T18:03:23+00:00,8847185,46993401,240250000,0.19560208532778356
603351,1732472123,2024-11-24T18:15:23+00:00,8847185,34009925,240250000,0.14156056191467223
603373,1732472819,2024-11-24T18:26:59+00:00,8847185,48734365,240250000,0.20284855359001042
603395,1732473551,2024-11-24T18:39:11+00:00,8847185,44837958,240250000,0.18663041831425597
603417,1732474343,2024-11-24T18:52:23+00:00,8847185,43485254,240250000,0.1810000166493236
603439,1732474847,2024-11-24T19:00:47+00:00,8847185,40274195,240250000,0.16763452653485952
603461,1732475447,2024-11-24T19:10:47+00:00,8847185,45573843,240250000,0.1896934151925078
603483,1732475855,2024-11-24T19:17:35+00:00,8847185,42269714,240250000,0.1759405369406868
603505,1732476383,2024-11-24T19:26:23+00:00,8847185,45775616,240250000,0.19053326118626432
603527,1732477079,2024-11-24T19:37:59+00:00,26863786,23336388,240250000,0.09713376899063475
603549,1732477895,2024-11-24T19:51:35+00:00,8847185,46925143,240250000,0.19531797294484912
603571,1732478807,2024-11-24T20:06:47+00:00,8847185,45889740,240250000,0.19100828303850156
603593,1732479311,2024-11-24T20:15:11+00:00,8847185,42602309,240250000,0.17732490738813736
603615,1732479839,2024-11-24T20:23:59+00:00,8847185,178128,240250000,0.0007414276795005203
603637,1732480427,2024-11-24T20:33:47+00:00,8847185,42393902,240250000,0.17645744849115505
603659,1732480979,2024-11-24T20:42:59+00:00,27243851,10410722,240250000,0.04333286992715921
603681,1732481447,2024-11-24T20:50:47+00:00,8847185,41557033,240250000,0.1729741227887617
603703,1732481927,2024-11-24T20:58:47+00:00,25715185,119313,240250000,0.0004966201873048907
603725,1732482515,2024-11-24T21:08:35+00:00,8847185,44359318,240250000,0.18463816024973986
603747,1732483007,2024-11-24T21:16:47+00:00,10375602,44037204,240250000,0.1832974151925078
603769,1732483547,2024-11-24T21:25:47+00:00,8847185,10157505,240250000,0.04227889698231009
603791,1732484027,2024-11-24T21:33:47+00:00,8847185,6472198,240250000,0.026939429760665972
603813,1732484567,2024-11-24T21:42:47+00:00,8847185,44387782,240250000,0.18475663683662852
603835,1732485035,2024-11-24T21:50:35+00:00,8847185,40814296,240250000,0.16988260561914673
603857,1732485479,2024-11-24T21:57:59+00:00,8847185,42140591,240250000,0.17540308428720083
603879,1732485827,2024-11-24T22:03:47+00:00,25832295,25099946,240250000,0.1044742809573361
603901,1732486307,2024-11-24T22:11:47+00:00,8847185,45622068,240250000,0.18989414360041623
603923,1732486835,2024-11-24T22:20:35+00:00,8847185,44864771,240250000,0.18674202289282
603945,1732487483,2024-11-24T22:31:23+00:00,8847185,42107079,240250000,0.1752635962539022
603967,1732487939,2024-11-24T22:38:59+00:00,25927276,119313,240250000,0.0004966201873048907
603989,1732488443,2024-11-24T22:47:23+00:00,8847185,42267324,240250000,0.1759305889698231
604011,1732488983,2024-11-24T22:56:23+00:00,27602788,12142202,240250000,0.05053986264308012
604033,1732489523,2024-11-24T23:05:23+00:00,8847185,29419566,240250000,0.12245396878251821
604055,1732490063,2024-11-24T23:14:23+00:00,8847185,5391254,240250000,0.022440183142559834
604077,1732490591,2024-11-24T23:23:11+00:00,8847185,25421297,240250000,0.1058118501560874
604099,1732490987,2024-11-24T23:29:47+00:00,8847185,41933467,240250000,0.17454096566077004
604121,1732491611,2024-11-24T23:40:11+00:00,8847185,43707775,240250000,0.18192622268470343
604143,1732492199,2024-11-24T23:49:59+00:00,8847185,41973471,240250000,0.17470747554630592
604165,1732492751,2024-11-24T23:59:11+00:00,8847185,41434478,240250000,0.1724640083246618
604187,1732493279,2024-11-25T00:07:59+00:00,8847185,63501387,240250000,0.2643137856399584
604209,1732493807,2024-11-25T00:16:47+00:00,8847185,49975800,240250000,0.20801581685744017
604231,1732494299,2024-11-25T00:24:59+00:00,28209728,21346643,240250000,0.08885179188345474
604253,1732494995,2024-11-25T00:36:35+00:00,8847185,52650019,240250000,0.21914680124869926
604275,1732495511,2024-11-25T00:45:11+00:00,8847185,51526455,240250000,0.21447015608740894
604297,1732496015,2024-11-25T00:53:35+00:00,8847185,51616436,240250000,0.21484468678459936
604319,1732496867,2024-11-25T01:07:47+00:00,8847185,51247191,240250000,0.21330776690946932
604341,1732497503,2024-11-25T01:18:23+00:00,8847185,48123811,240250000,0.2003072258064516
604363,1732498115,2024-11-25T01:28:35+00:00,8847185,52598031,240250000,0.21893040998959418
604385,1732498895,2024-11-25T01:41:35+00:00,30388823,119313,240250000,0.0004966201873048907
604407,1732499543,2024-11-25T01:52:23+00:00,8847185,51151904,240250000,0.2129111508844953
604429,1732499999,2024-11-25T01:59:59+00:00,8847185,47585966,240250000,0.1980685369406868
604451,1732500383,2024-11-25T02:06:23+00:00,30883481,14612497,240250000,0.06082204786680541
604473,1732500791,2024-11-25T02:13:11+00:00,8847185,49519010,240250000,0.206114505723205
604495,1732501139,2024-11-25T02:18:59+00:00,8847185,178128,240250000,0.0007414276795005203
604517,1732501487,2024-11-25T02:24:47+00:00,8847185,47186525,240250000,0.19640593132154005
604539,1732501835,2024-11-25T02:30:35+00:00,8847185,178128,240250000,0.0007414276795005203
604561,1732502243,2024-11-25T02:37:23+00:00,8847185,24901670,240250000,0.10364899063475547
604583,1732502603,2024-11-25T02:43:23+00:00,8847185,43071236,240250000,0.17927673673257025
604605,1732502927,2024-11-25T02:48:47+00:00,8847185,44732272,240250000,0.18619051821019772
604627,1732503239,2024-11-25T02:53:59+00:00,8847185,45279485,240250000,0.18846819979188345
604649,1732503623,2024-11-25T03:00:23+00:00,8847185,40976316,240250000,0.17055698647242457
604671,1732503983,2024-11-25T03:06:23+00:00,24823465,21830434,240250000,0.0908654901144641
604693,1732504343,2024-11-25T03:12:23+00:00,30370122,119313,240250000,0.0004966201873048907
604715,1732504811,2024-11-25T03:20:11+00:00,8847185,48209881,240250000,0.2006654776274714
604737,1732505387,2024-11-25T03:29:47+00:00,8847185,48395858,240250000,0.20143957544224766
604759,1732506215,2024-11-25T03:43:35+00:00,8847185,49710197,240250000,0.20691028928199792
604781,1732507187,2024-11-25T03:59:47+00:00,8847185,48440639,240250000,0.2016259687825182
604803,1732507847,2024-11-25T04:10:47+00:00,8847185,51149924,240250000,0.21290290946930282
604825,1732508303,2024-11-25T04:18:23+00:00,8847185,44776455,240250000,0.1863744224765869
