block_number,timestamp_utc,gas_used,gas_limit,gas_used_ratio
24399704,2026-02-06T18:54:47+00:00,29737723,60000000,0.4956287166666667
24399705,2026-02-06T18:54:59+00:00,30555624,60000000,0.5092604
24399706,2026-02-06T18:55:11+00:00,15622744,60000000,0.26037906666666666
24399707,2026-02-06T18:55:23+00:00,34202054,60000000,0.5700342333333334
24399708,2026-02-06T18:55:35+00:00,34068427,60000000,0.5678071166666666
24399709,2026-02-06T18:55:47+00:00,33746493,60000000,0.56244155
24399710,2026-02-06T18:55:59+00:00,25276776,60000000,0.4212796
24399711,2026-02-06T18:56:11+00:00,27356644,60000000,0.45594406666666665
24399712,2026-02-06T18:56:23+00:00,31730322,60000000,0.5288387
24399713,2026-02-06T18:56:35+00:00,5839080,60000000,0.097318
24399714,2026-02-06T18:56:47+00:00,4647624,60000000,0.0774604
24399715,2026-02-06T18:56:59+00:00,53991016,60000000,0.8998502666666667
24399716,2026-02-06T18:57:11+00:00,59986632,60000000,0.9997772
24399717,2026-02-06T18:57:23+00:00,11588675,60000000,0.19314458333333334
24399718,2026-02-06T18:57:35+00:00,49654305,60000000,0.82757175
24399719,2026-02-06T18:57:47+00:00,32638595,60000000,0.5439765833333333
24399720,2026-02-06T18:57:59+00:00,21326949,60000000,0.35544915
24399721,2026-02-06T18:58:11+00:00,13472154,60000000,0.2245359
24399722,2026-02-06T18:58:23+00:00,41045069,60000000,0.6840844833333334
24399723,2026-02-06T18:58:35+00:00,38034901,60000000,0.6339150166666667
24399724,2026-02-06T18:58:47+00:00,32489339,60000000,0.5414889833333333
24399725,2026-02-06T18:58:59+00:00,21238830,60000000,0.3539805
24399726,2026-02-06T18:59:11+00:00,40029521,60000000,0.6671586833333333
24399727,2026-02-06T18:59:23+00:00,27659467,60000000,0.46099111666666664
24399728,2026-02-06T18:59:35+00:00,24341329,60000000,0.4056888166666667
24399729,2026-02-06T18:59:47+00:00,37312142,60000000,0.6218690333333333
24399730,2026-02-06T18:59:59+00:00,23955813,60000000,0.39926355
24399731,2026-02-06T19:00:11+00:00,35608268,60000000,0.5934711333333333
24399732,2026-02-06T19:00:23+00:00,25150895,60000000,0.41918158333333333
24399733,2026-02-06T19:00:35+00:00,52723021,60000000,0.8787170166666667
24399734,2026-02-06T19:00:47+00:00,9312958,60000000,0.15521596666666668
24399735,2026-02-06T19:00:59+00:00,45882227,60000000,0.7647037833333333
24399736,2026-02-06T19:01:11+00:00,18011548,60000000,0.30019246666666666
24399737,2026-02-06T19:01:23+00:00,46861487,60000000,0.7810247833333334
24399738,2026-02-06T19:01:35+00:00,30340720,60000000,0.5056786666666667
24399739,2026-02-06T19:01:47+00:00,28799471,60000000,0.47999118333333335
24399740,2026-02-06T19:01:59+00:00,28283842,60000000,0.47139736666666665
24399741,2026-02-06T19:02:11+00:00,46236301,60000000,0.7706050166666667
24399742,2026-02-06T19:02:23+00:00,35561985,60000000,0.59269975
24399743,2026-02-06T19:02:35+00:00,42601120,60000000,0.7100186666666667
24399744,2026-02-06T19:02:47+00:00,31419503,60000000,0.5236583833333334
24399745,2026-02-06T19:02:59+00:00,24774542,59941408,0.4133126469101293
24399746,2026-02-06T19:03:11+00:00,43298876,59882873,0.7230594296970354
24399747,2026-02-06T19:03:23+00:00,27652014,59941351,0.46131783049067415
24399748,2026-02-06T19:03:35+00:00,21230535,59999886,0.3538429223015524
24399749,2026-02-06T19:03:47+00:00,37583749,60000000,0.6263958166666667
24399750,2026-02-06T19:03:59+00:00,49122582,59941408,0.8195099788113085
24399751,2026-02-06T19:04:11+00:00,22827176,59999943,0.38045329476396333
24399752,2026-02-06T19:04:23+00:00,30745343,60000000,0.5124223833333333
24399753,2026-02-06T19:04:35+00:00,31282990,60000000,0.5213831666666666
24399754,2026-02-06T19:04:47+00:00,23622061,60000000,0.3937010166666667
24399755,2026-02-06T19:04:59+00:00,23206937,60000000,0.3867822833333333
24399756,2026-02-06T19:05:11+00:00,28778110,60000000,0.47963516666666667
24399757,2026-02-06T19:05:23+00:00,18505730,60000000,0.3084288333333333
24399758,2026-02-06T19:05:35+00:00,25990929,59941408,0.4336055803026849
24399759,2026-02-06T19:05:47+00:00,19081277,59882873,0.3186433122539061
24399760,2026-02-06T19:05:59+00:00,24434194,59941351,0.4076350231078375
24399761,2026-02-06T19:06:11+00:00,32485409,59999886,0.5414245120399062
24399762,2026-02-06T19:06:23+00:00,24384171,60000000,0.40640285
24399763,2026-02-06T19:06:35+00:00,22005402,60000000,0.3667567
24399764,2026-02-06T19:06:47+00:00,34871405,60000000,0.5811900833333333
24399765,2026-02-06T19:06:59+00:00,13590021,60000000,0.22650035
24399766,2026-02-06T19:07:11+00:00,36630235,60000000,0.6105039166666667
24399767,2026-02-06T19:07:23+00:00,34143006,60000000,0.5690501
24399768,2026-02-06T19:07:35+00:00,26836291,60000000,0.44727151666666665
24399769,2026-02-06T19:07:47+00:00,30646296,60000000,0.5107716
24399770,2026-02-06T19:07:59+00:00,14850868,60000000,0.24751446666666665
24399771,2026-02-06T19:08:11+00:00,9641867,60000000,0.16069778333333334
24399772,2026-02-06T19:08:23+00:00,46950827,60000000,0.7825137833333333
24399773,2026-02-06T19:08:35+00:00,59598722,60000000,0.9933120333333333
24399774,2026-02-06T19:08:47+00:00,28294233,60000000,0.47157055
24399775,2026-02-06T19:08:59+00:00,27712248,60000000,0.4618708
24399776,2026-02-06T19:09:11+00:00,24479004,60000000,0.4079834
24399777,2026-02-06T19:09:23+00:00,15125386,60000000,0.25208976666666666
24399778,2026-02-06T19:09:35+00:00,40563420,59941408,0.676717837525605
24399779,2026-02-06T19:09:47+00:00,19234421,59999943,0.3205739878786218
24399780,2026-02-06T19:09:59+00:00,38815794,59941351,0.6475628819243664
24399781,2026-02-06T19:10:11+00:00,23598146,59999886,0.39330318060937647
24399782,2026-02-06T19:10:23+00:00,17957138,60000000,0.29928563333333336
24399783,2026-02-06T19:10:35+00:00,59929996,60000000,0.9988332666666667
24399784,2026-02-06T19:10:47+00:00,50355972,60000000,0.8392662
24399785,2026-02-06T19:10:59+00:00,31409743,59941408,0.5240074273864238
24399786,2026-02-06T19:11:11+00:00,23700314,59999943,0.3950056085886615
24399787,2026-02-06T19:11:23+00:00,13646968,60000000,0.22744946666666666
24399788,2026-02-06T19:11:35+00:00,45381625,60000000,0.7563604166666666
24399789,2026-02-06T19:11:47+00:00,29571784,60000000,0.4928630666666667
24399790,2026-02-06T19:11:59+00:00,24141706,60000000,0.4023617666666667
24399791,2026-02-06T19:12:11+00:00,25867081,60000000,0.43111801666666666
24399792,2026-02-06T19:12:23+00:00,5290445,60000000,0.08817408333333333
24399793,2026-02-06T19:12:35+00:00,20193279,59941408,0.3368836280922864
24399794,2026-02-06T19:12:47+00:00,27550292,59999943,0.4591719695467044
24399795,2026-02-06T19:12:59+00:00,59504767,60000000,0.9917461166666667
24399796,2026-02-06T19:13:11+00:00,34963445,60000000,0.5827240833333334
24399797,2026-02-06T19:13:23+00:00,59938826,60000000,0.9989804333333333
24399798,2026-02-06T19:13:35+00:00,29968605,60000000,0.49947675
24399799,2026-02-06T19:13:47+00:00,36243255,60000000,0.60405425
24399800,2026-02-06T19:13:59+00:00,20374853,60000000,0.33958088333333336
24399801,2026-02-06T19:14:11+00:00,15806412,59941408,0.2636977096033513
24399802,2026-02-06T19:14:23+00:00,59999151,59999943,0.99998679998746
24399803,2026-02-06T19:14:35+00:00,16071177,60000000,0.26785295
24399804,2026-02-06T19:14:47+00:00,12226976,60000000,0.20378293333333333
24399805,2026-02-06T19:14:59+00:00,46885604,60000000,0.7814267333333333
24399806,2026-02-06T19:15:11+00:00,34731743,60000000,0.5788623833333333
24399807,2026-02-06T19:15:23+00:00,23719476,60000000,0.3953246
24399808,2026-02-06T19:15:35+00:00,35430585,60000000,0.59050975
24399809,2026-02-06T19:15:47+00:00,18442621,60000000,0.30737701666666667
24399810,2026-02-06T19:15:59+00:00,48060103,60000000,0.8010017166666666
24399811,2026-02-06T19:16:11+00:00,13255933,60000000,0.22093221666666665
24399812,2026-02-06T19:16:23+00:00,38103973,60000000,0.6350662166666666
24399813,2026-02-06T19:16:35+00:00,9759504,60000000,0.1626584
24399814,2026-02-06T19:16:47+00:00,42255837,60000000,0.70426395
24399815,2026-02-06T19:16:59+00:00,32911863,60000000,0.54853105
24399816,2026-02-06T19:17:11+00:00,20625537,60000000,0.34375895
24399817,2026-02-06T19:17:23+00:00,7679562,60000000,0.1279927
24399818,2026-02-06T19:17:35+00:00,44234770,60000000,0.7372461666666666
24399819,2026-02-06T19:17:47+00:00,39322137,60000000,0.65536895
24399820,2026-02-06T19:17:59+00:00,28564500,60000000,0.476075
24399821,2026-02-06T19:18:23+00:00,59944645,60000000,0.9990774166666667
24399822,2026-02-06T19:18:35+00:00,29643146,60000000,0.4940524333333333
24399823,2026-02-06T19:18:47+00:00,24157055,59941408,0.4030111371424575
24399824,2026-02-06T19:18:59+00:00,13644983,59999943,0.22741659937910275
24399825,2026-02-06T19:19:11+00:00,13344756,60000000,0.2224126
24399826,2026-02-06T19:19:23+00:00,25902820,60000000,0.43171366666666666
24399827,2026-02-06T19:19:35+00:00,18925474,60000000,0.3154245666666667
24399828,2026-02-06T19:19:47+00:00,19477841,60000000,0.32463068333333334
24399829,2026-02-06T19:19:59+00:00,59931632,59941408,0.9998369074013076
24399830,2026-02-06T19:20:11+00:00,41617671,59999943,0.6936285089470835
24399831,2026-02-06T19:20:23+00:00,20462235,60000000,0.34103725
24399832,2026-02-06T19:20:35+00:00,33120717,60000000,0.55201195
24399833,2026-02-06T19:20:47+00:00,8320785,60000000,0.13867975
24399834,2026-02-06T19:20:59+00:00,53633137,60000000,0.8938856166666667
24399835,2026-02-06T19:21:11+00:00,48692712,60000000,0.8115452
24399836,2026-02-06T19:21:23+00:00,27335941,60000000,0.4555990166666667
24399837,2026-02-06T19:21:35+00:00,22660796,59941408,0.3780491108917562
24399838,2026-02-06T19:21:47+00:00,26355578,59882873,0.4401187965714337
24399839,2026-02-06T19:21:59+00:00,27971006,59941351,0.4666395657315098
24399840,2026-02-06T19:22:11+00:00,23298824,59882816,0.38907362005153534
24399841,2026-02-06T19:22:23+00:00,27954164,59941294,0.46635903455804606
24399842,2026-02-06T19:22:35+00:00,24124780,59999829,0.4020808125969826
24399843,2026-02-06T19:22:47+00:00,38779358,60000000,0.6463226333333333
24399844,2026-02-06T19:22:59+00:00,30423825,59941408,0.5075593986714493
24399845,2026-02-06T19:23:11+00:00,23280464,59999943,0.3880081019410302
24399846,2026-02-06T19:23:23+00:00,27196206,60000000,0.4532701
24399847,2026-02-06T19:23:35+00:00,12053859,60000000,0.20089765
24399848,2026-02-06T19:23:47+00:00,51030192,60000000,0.8505032
24399849,2026-02-06T19:23:59+00:00,24706802,60000000,0.41178003333333335
24399850,2026-02-06T19:24:11+00:00,34440824,60000000,0.5740137333333334
24399851,2026-02-06T19:24:23+00:00,23809239,60000000,0.39682065
24399852,2026-02-06T19:24:35+00:00,43425443,60000000,0.7237573833333333
24399853,2026-02-06T19:24:47+00:00,28903148,60000000,0.4817191333333333
24399854,2026-02-06T19:24:59+00:00,20571465,59941408,0.34319288929616065
24399855,2026-02-06T19:25:11+00:00,19729704,59999943,0.3288287123872768
24399856,2026-02-06T19:25:23+00:00,55108984,60000000,0.9184830666666667
24399857,2026-02-06T19:25:35+00:00,29129194,60000000,0.4854865666666667
24399858,2026-02-06T19:25:47+00:00,23171875,60000000,0.38619791666666664
24399859,2026-02-06T19:25:59+00:00,14768546,60000000,0.24614243333333333
24399860,2026-02-06T19:26:11+00:00,23124135,60000000,0.38540225
24399861,2026-02-06T19:26:23+00:00,39629895,60000000,0.66049825
24399862,2026-02-06T19:26:35+00:00,56867844,60000000,0.9477974
24399863,2026-02-06T19:26:47+00:00,32719341,59941408,0.5458553959893635
24399864,2026-02-06T19:26:59+00:00,18873954,59999943,0.3145661988378889
24399865,2026-02-06T19:27:11+00:00,55661624,60000000,0.9276937333333334
24399866,2026-02-06T19:27:23+00:00,17349353,60000000,0.2891558833333333
24399867,2026-02-06T19:27:35+00:00,27470736,60000000,0.4578456
24399868,2026-02-06T19:27:47+00:00,35681509,60000000,0.5946918166666667
24399869,2026-02-06T19:27:59+00:00,22706543,60000000,0.37844238333333335
24399870,2026-02-06T19:28:11+00:00,11104530,59941408,0.18525640905865942
24399871,2026-02-06T19:28:23+00:00,33835676,59999943,0.563928469065379
24399872,2026-02-06T19:28:35+00:00,30851390,59941351,0.5146929371011341
24399873,2026-02-06T19:28:47+00:00,8442484,59999886,0.1407083340125013
24399874,2026-02-06T19:28:59+00:00,59510025,60000000,0.99183375
24399875,2026-02-06T19:29:11+00:00,29800760,60000000,0.4966793333333333
24399876,2026-02-06T19:29:23+00:00,3657363,60000000,0.06095605
24399877,2026-02-06T19:29:35+00:00,50952525,60000000,0.84920875
24399878,2026-02-06T19:29:47+00:00,25877172,60000000,0.4312862
24399879,2026-02-06T19:29:59+00:00,30728609,60000000,0.5121434833333334
24399880,2026-02-06T19:30:11+00:00,25249300,60000000,0.42082166666666665
24399881,2026-02-06T19:30:23+00:00,31913968,60000000,0.5318994666666667
24399882,2026-02-06T19:30:35+00:00,50100110,60000000,0.8350018333333333
24399883,2026-02-06T19:30:47+00:00,29524179,60000000,0.49206965
24399884,2026-02-06T19:30:59+00:00,13732026,60000000,0.2288671
24399885,2026-02-06T19:31:11+00:00,7233592,60000000,0.12055986666666667
24399886,2026-02-06T19:31:23+00:00,57193923,60000000,0.95323205
24399887,2026-02-06T19:31:35+00:00,25662347,59941408,0.4281238605539596
24399888,2026-02-06T19:31:47+00:00,24999640,59999943,0.41666106249467605
24399889,2026-02-06T19:31:59+00:00,21923620,60000000,0.36539366666666667
24399890,2026-02-06T19:32:11+00:00,31627938,60000000,0.5271323
24399891,2026-02-06T19:32:23+00:00,23855799,60000000,0.39759665
24399892,2026-02-06T19:32:35+00:00,30074334,60000000,0.5012389
24399893,2026-02-06T19:32:47+00:00,24362314,60000000,0.40603856666666666
24399894,2026-02-06T19:32:59+00:00,34733093,60000000,0.5788848833333333
24399895,2026-02-06T19:33:11+00:00,36033283,60000000,0.6005547166666667
24399896,2026-02-06T19:33:23+00:00,27254993,60000000,0.4542498833333333
24399897,2026-02-06T19:33:35+00:00,11697827,60000000,0.19496378333333333
24399898,2026-02-06T19:33:59+00:00,58941382,60000000,0.9823563666666667
24399899,2026-02-06T19:34:11+00:00,42418239,60000000,0.70697065
24399900,2026-02-06T19:34:23+00:00,2096941,60000000,0.034949016666666666
24399901,2026-02-06T19:34:35+00:00,48972742,60000000,0.8162123666666666
24399902,2026-02-06T19:34:47+00:00,27282373,60000000,0.45470621666666666
24399903,2026-02-06T19:34:59+00:00,31297745,60000000,0.5216290833333334
24399904,2026-02-06T19:35:11+00:00,23827014,59941408,0.39750507695781856
24399905,2026-02-06T19:35:23+00:00,32814158,59999943,0.5469031528913286
24399906,2026-02-06T19:35:35+00:00,16402562,60000000,0.2733760333333333
24399907,2026-02-06T19:35:47+00:00,36477279,60000000,0.60795465
24399908,2026-02-06T19:35:59+00:00,23781045,60000000,0.39635075
24399909,2026-02-06T19:36:11+00:00,36527465,60000000,0.6087910833333333
24399910,2026-02-06T19:36:23+00:00,15969975,60000000,0.26616625
24399911,2026-02-06T19:36:35+00:00,6623163,60000000,0.11038605
24399912,2026-02-06T19:36:47+00:00,59316393,60000000,0.98860655
24399913,2026-02-06T19:36:59+00:00,39567357,60000000,0.65945595
24399914,2026-02-06T19:37:11+00:00,28290227,60000000,0.4715037833333333
24399915,2026-02-06T19:37:23+00:00,40803975,60000000,0.68006625
24399916,2026-02-06T19:37:35+00:00,24825930,60000000,0.4137655
24399917,2026-02-06T19:37:47+00:00,20920792,60000000,0.34867986666666667
24399918,2026-02-06T19:37:59+00:00,37558196,59941408,0.626581811358185
24399919,2026-02-06T19:38:11+00:00,9235437,59882873,0.15422501522263302
24399920,2026-02-06T19:38:23+00:00,47298735,59941351,0.7890835660344059
24399921,2026-02-06T19:38:35+00:00,6697146,59999886,0.11161931207669294
24399922,2026-02-06T19:38:47+00:00,45111523,60000000,0.7518587166666667
24399923,2026-02-06T19:38:59+00:00,25119728,59941408,0.41907137049566806
24399924,2026-02-06T19:39:11+00:00,9714203,59999943,0.16190353714169362
24399925,2026-02-06T19:39:23+00:00,48378853,60000000,0.8063142166666667
24399926,2026-02-06T19:39:35+00:00,31358975,60000000,0.5226495833333333
24399927,2026-02-06T19:39:47+00:00,34127851,60000000,0.5687975166666667
24399928,2026-02-06T19:39:59+00:00,27377026,60000000,0.45628376666666665
24399929,2026-02-06T19:40:11+00:00,24706165,60000000,0.41176941666666667
24399930,2026-02-06T19:40:23+00:00,17880170,60000000,0.29800283333333333
24399931,2026-02-06T19:40:35+00:00,35795233,59941408,0.597170373442012
24399932,2026-02-06T19:40:47+00:00,18261540,59999943,0.3043592891413247
24399933,2026-02-06T19:40:59+00:00,45351092,60000000,0.7558515333333333
24399934,2026-02-06T19:41:11+00:00,24980147,60000000,0.4163357833333333
24399935,2026-02-06T19:41:23+00:00,28911587,60000000,0.48185978333333335
24399936,2026-02-06T19:41:35+00:00,31575023,60000000,0.5262503833333333
24399937,2026-02-06T19:41:47+00:00,31378722,60000000,0.5229787
24399938,2026-02-06T19:41:59+00:00,29482099,59941408,0.4918486232422168
24399939,2026-02-06T19:42:11+00:00,38329277,59999943,0.638821890214129
24399940,2026-02-06T19:42:23+00:00,12102496,60000000,0.20170826666666666
24399941,2026-02-06T19:42:35+00:00,39600001,60000000,0.6600000166666666
24399942,2026-02-06T19:42:47+00:00,36764206,60000000,0.6127367666666667
24399943,2026-02-06T19:42:59+00:00,23434654,60000000,0.39057756666666665
24399944,2026-02-06T19:43:11+00:00,29507328,60000000,0.4917888
24399945,2026-02-06T19:43:23+00:00,20910852,59941408,0.3488548684074955
24399946,2026-02-06T19:43:35+00:00,31145014,59999943,0.5190840597965235
24399947,2026-02-06T19:43:47+00:00,33737193,60000000,0.56228655
24399948,2026-02-06T19:43:59+00:00,9762586,60000000,0.16270976666666667
24399949,2026-02-06T19:44:11+00:00,34096671,60000000,0.56827785
24399950,2026-02-06T19:44:23+00:00,39721443,59941408,0.6626711704870196
24399951,2026-02-06T19:44:35+00:00,35113287,59999943,0.5852220059609057
24399952,2026-02-06T19:44:47+00:00,24414850,60000000,0.4069141666666667
24399953,2026-02-06T19:44:59+00:00,28315109,60000000,0.47191848333333336
24399954,2026-02-06T19:45:11+00:00,37081700,60000000,0.6180283333333333
24399955,2026-02-06T19:45:23+00:00,28436593,60000000,0.47394321666666667
24399956,2026-02-06T19:45:35+00:00,25076274,59941408,0.418346429233027
24399957,2026-02-06T19:45:47+00:00,39971409,59999943,0.6661907828812438
24399958,2026-02-06T19:45:59+00:00,5521984,60000000,0.09203306666666666
24399959,2026-02-06T19:46:11+00:00,45544765,60000000,0.7590794166666667
24399960,2026-02-06T19:46:23+00:00,6030122,60000000,0.10050203333333334
24399961,2026-02-06T19:46:35+00:00,53211690,60000000,0.8868615
24399962,2026-02-06T19:46:47+00:00,13812472,59941408,0.23043289206686637
24399963,2026-02-06T19:46:59+00:00,53485483,59999943,0.891425563520952
24399964,2026-02-06T19:47:11+00:00,33062864,60000000,0.5510477333333333
24399965,2026-02-06T19:47:23+00:00,23102716,59941408,0.38542164374917587
24399966,2026-02-06T19:47:35+00:00,43647017,59882873,0.7288731287157849
24399967,2026-02-06T19:47:47+00:00,31485715,59941351,0.5252753645809551
24399968,2026-02-06T19:47:59+00:00,26823766,59999886,0.44706361608753725
24399969,2026-02-06T19:48:11+00:00,30215506,60000000,0.5035917666666667
24399970,2026-02-06T19:48:23+00:00,14421652,60000000,0.24036086666666667
24399971,2026-02-06T19:48:35+00:00,19174098,60000000,0.3195683
24399972,2026-02-06T19:48:47+00:00,13962540,60000000,0.232709
24399973,2026-02-06T19:48:59+00:00,7741689,60000000,0.12902815
24399974,2026-02-06T19:49:11+00:00,21404549,60000000,0.35674248333333336
24399975,2026-02-06T19:49:23+00:00,40617925,60000000,0.6769654166666667
24399976,2026-02-06T19:49:35+00:00,53493689,60000000,0.8915614833333333
24399977,2026-02-06T19:49:47+00:00,59877313,60000000,0.9979552166666666
24399978,2026-02-06T19:49:59+00:00,59962209,60000000,0.99937015
24399979,2026-02-06T19:50:11+00:00,9998642,60000000,0.16664403333333333
24399980,2026-02-06T19:50:23+00:00,59991439,60000000,0.9998573166666667
24399981,2026-02-06T19:50:47+00:00,19293436,60000000,0.3215572666666667
24399982,2026-02-06T19:50:59+00:00,59918976,60000000,0.9986496
24399983,2026-02-06T19:51:11+00:00,34947858,60000000,0.5824643
24399984,2026-02-06T19:51:23+00:00,12356559,60000000,0.20594265
24399985,2026-02-06T19:51:35+00:00,56439073,59941408,0.9415706918329313
24399986,2026-02-06T19:51:47+00:00,23558933,59999943,0.3926492563501269
24399987,2026-02-06T19:51:59+00:00,34674460,60000000,0.5779076666666667
24399988,2026-02-06T19:52:11+00:00,31451007,60000000,0.52418345
24399989,2026-02-06T19:52:23+00:00,52729860,59941408,0.8796900466535588
24399990,2026-02-06T19:52:35+00:00,27848651,59999943,0.4641446242707264
24399991,2026-02-06T19:52:47+00:00,25553275,60000000,0.42588791666666664
24399992,2026-02-06T19:52:59+00:00,45581099,60000000,0.7596849833333333
24399993,2026-02-06T19:53:11+00:00,31808129,60000000,0.5301354833333334
24399994,2026-02-06T19:53:23+00:00,21872214,60000000,0.3645369
24399995,2026-02-06T19:53:35+00:00,59980610,60000000,0.9996768333333333
24399996,2026-02-06T19:53:47+00:00,22466293,60000000,0.37443821666666666
24399997,2026-02-06T19:53:59+00:00,40187820,60000000,0.669797
24399998,2026-02-06T19:54:11+00:00,46643007,60000000,0.77738345
24399999,2026-02-06T19:54:23+00:00,28608007,60000000,0.47680011666666666
24400000,2026-02-06T19:54:35+00:00,37956465,60000000,0.63260775
24400001,2026-02-06T19:54:47+00:00,45255580,60000000,0.7542596666666667
24400002,2026-02-06T19:54:59+00:00,26989650,60000000,0.4498275
24400003,2026-02-06T19:55:11+00:00,24026842,60000000,0.4004473666666667
24400004,2026-02-06T19:55:23+00:00,24089462,60000000,0.40149103333333336
24400005,2026-02-06T19:55:35+00:00,25134256,60000000,0.4189042666666667
24400006,2026-02-06T19:55:47+00:00,6614925,60000000,0.11024875
24400007,2026-02-06T19:55:59+00:00,35702467,60000000,0.5950411166666667
24400008,2026-02-06T19:56:11+00:00,42450186,60000000,0.7075031
24400009,2026-02-06T19:56:23+00:00,31852833,60000000,0.53088055
24400010,2026-02-06T19:56:35+00:00,22135383,60000000,0.36892305
24400011,2026-02-06T19:56:47+00:00,22501616,60000000,0.3750269333333333
24400012,2026-02-06T19:56:59+00:00,7891333,60000000,0.13152221666666666
24400013,2026-02-06T19:57:11+00:00,42021515,60000000,0.7003585833333333
24400014,2026-02-06T19:57:23+00:00,13934197,60000000,0.23223661666666667
24400015,2026-02-06T19:57:35+00:00,26253275,60000000,0.43755458333333336
24400016,2026-02-06T19:57:47+00:00,7357748,60000000,0.12262913333333333
24400017,2026-02-06T19:57:59+00:00,59990953,60000000,0.9998492166666667
24400018,2026-02-06T19:58:11+00:00,11913208,60000000,0.19855346666666668
24400019,2026-02-06T19:58:23+00:00,59403186,60000000,0.9900531
24400020,2026-02-06T19:58:35+00:00,16639483,60000000,0.2773247166666667
24400021,2026-02-06T19:58:47+00:00,42999711,60000000,0.71666185
24400022,2026-02-06T19:58:59+00:00,32316649,60000000,0.5386108166666667
24400023,2026-02-06T19:59:11+00:00,28789545,59941408,0.48029477385649666
24400024,2026-02-06T19:59:23+00:00,27125982,59999943,0.452100129495123
24400025,2026-02-06T19:59:35+00:00,28144656,60000000,0.4690776
24400026,2026-02-06T19:59:47+00:00,47949684,60000000,0.7991614
24400027,2026-02-06T19:59:59+00:00,29353650,60000000,0.4892275
24400028,2026-02-06T20:00:11+00:00,37979599,60000000,0.6329933166666667
24400029,2026-02-06T20:00:23+00:00,33700345,60000000,0.5616724166666667
24400030,2026-02-06T20:00:35+00:00,23058783,59941408,0.38468871134958993
24400031,2026-02-06T20:00:47+00:00,37300190,59999943,0.6216704239202361
24400032,2026-02-06T20:00:59+00:00,24106522,60000000,0.4017753666666667
24400033,2026-02-06T20:01:11+00:00,36145175,60000000,0.6024195833333333
24400034,2026-02-06T20:01:23+00:00,25170268,60000000,0.4195044666666667
24400035,2026-02-06T20:01:35+00:00,23885531,60000000,0.39809218333333335
24400036,2026-02-06T20:01:47+00:00,24581797,60000000,0.4096966166666667
24400037,2026-02-06T20:01:59+00:00,53064094,60000000,0.8844015666666667
24400038,2026-02-06T20:02:11+00:00,32091088,60000000,0.5348514666666667
24400039,2026-02-06T20:02:23+00:00,9830561,60000000,0.16384268333333332
24400040,2026-02-06T20:02:35+00:00,17943419,60000000,0.29905698333333336
24400041,2026-02-06T20:02:47+00:00,46454355,60000000,0.77423925
24400042,2026-02-06T20:02:59+00:00,20378615,60000000,0.33964358333333333
24400043,2026-02-06T20:03:11+00:00,34031356,60000000,0.5671892666666667
24400044,2026-02-06T20:03:23+00:00,26576892,60000000,0.4429482
24400045,2026-02-06T20:03:35+00:00,32616770,60000000,0.5436128333333333
24400046,2026-02-06T20:03:47+00:00,13141358,60000000,0.21902263333333333
24400047,2026-02-06T20:03:59+00:00,30352907,60000000,0.5058817833333333
24400048,2026-02-06T20:04:11+00:00,35392414,60000000,0.5898735666666667
24400049,2026-02-06T20:04:23+00:00,36692397,60000000,0.61153995
24400050,2026-02-06T20:04:35+00:00,43183474,59941408,0.7204280887095612
24400051,2026-02-06T20:04:47+00:00,34098680,59882873,0.569422913292754
24400052,2026-02-06T20:04:59+00:00,23385688,59941351,0.3901428247755043
24400053,2026-02-06T20:05:11+00:00,15901381,59999886,0.26502352021135506
24400054,2026-02-06T20:05:23+00:00,27544880,60000000,0.45908133333333334
24400055,2026-02-06T20:05:35+00:00,29993967,60000000,0.49989945
24400056,2026-02-06T20:05:47+00:00,17134000,60000000,0.2855666666666667
24400057,2026-02-06T20:05:59+00:00,52828067,60000000,0.8804677833333333
24400058,2026-02-06T20:06:11+00:00,11394834,60000000,0.1899139
24400059,2026-02-06T20:06:23+00:00,31664879,60000000,0.5277479833333333
24400060,2026-02-06T20:06:35+00:00,17622877,60000000,0.29371461666666665
24400061,2026-02-06T20:06:47+00:00,32619999,60000000,0.54366665
24400062,2026-02-06T20:06:59+00:00,45657774,60000000,0.7609629
24400063,2026-02-06T20:07:11+00:00,10175590,60000000,0.16959316666666666
24400064,2026-02-06T20:07:23+00:00,33241809,60000000,0.55403015
24400065,2026-02-06T20:07:35+00:00,12640201,60000000,0.21067001666666665
24400066,2026-02-06T20:07:47+00:00,50013443,60000000,0.8335573833333333
24400067,2026-02-06T20:07:59+00:00,15059799,60000000,0.25099665
24400068,2026-02-06T20:08:11+00:00,31705221,60000000,0.52842035
24400069,2026-02-06T20:08:23+00:00,6200172,59941408,0.1034372098833581
24400070,2026-02-06T20:08:35+00:00,34221813,59999943,0.5703640918458872
24400071,2026-02-06T20:08:47+00:00,23916984,60000000,0.3986164
24400072,2026-02-06T20:08:59+00:00,59232658,60000000,0.9872109666666666
24400073,2026-02-06T20:09:11+00:00,23683878,60000000,0.3947313
24400074,2026-02-06T20:09:23+00:00,59861040,59941408,0.9986592240208972
24400075,2026-02-06T20:09:35+00:00,22460006,59999943,0.37433378895043284
24400076,2026-02-06T20:09:47+00:00,39516430,60000000,0.6586071666666666
24400077,2026-02-06T20:09:59+00:00,23850042,60000000,0.3975007
24400078,2026-02-06T20:10:11+00:00,32707763,60000000,0.5451293833333334
24400079,2026-02-06T20:10:23+00:00,11960326,60000000,0.19933876666666667
